X,Y,date_ech,valeur,source,qualif,couleur,lib_zone,x_wgs84,y_wgs84,the_geom,code_zone,type_zone,val_so2,val_no2,val_o3,val_pm10,val_pm25,id,ObjectId
440968.785684487,6495501.15758161,2019/01/10 00:00:00+00,4,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,2,2,4,0,34553,126
308145.708854676,6496529.06879057,2019/01/10 00:00:00+00,4,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,3,3,4,0,31113,127
207996.0157676,6612807.4664509,2019/01/10 00:00:00+00,4,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,0,2,3,4,0,32398,128
294309.80934398,6538555.99784649,2019/01/10 00:00:00+00,4,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,2,2,4,0,31967,129
254308.263522326,6428768.19464686,2019/01/10 00:00:00+00,3,Atmo HDF,Bon,#99E600,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,2,2,3,0,30682,130
207996.0157676,6612807.4664509,2019/01/11 00:00:00+00,4,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,0,2,2,4,0,32399,131
179218.814202631,6573672.10147548,2019/01/11 00:00:00+00,4,Atmo HDF,Bon,#99E600,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,2,2,4,0,31545,132
252130.854282409,6580252.15296222,2019/01/11 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,2,2,3,0,34985,133
308145.708854676,6496529.06879057,2019/01/11 00:00:00+00,4,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,2,3,4,0,31114,134
339168.224548946,6556262.08622229,2019/01/11 00:00:00+00,3,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,2,2,3,0,34123,135
294309.80934398,6538555.99784649,2019/01/11 00:00:00+00,3,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,2,3,3,0,31968,136
254308.263522326,6428768.19464686,2019/01/11 00:00:00+00,4,Atmo HDF,Bon,#99E600,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,2,2,4,0,30683,137
391162.21911376,6509188.04991023,2019/01/11 00:00:00+00,4,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,2,2,4,0,35844,138
263920.701552325,6626460.49089984,2019/01/11 00:00:00+00,4,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,2,2,3,4,0,33692,139
365014.383921328,6419907.29480295,2019/01/11 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,2,3,2,0,35413,140
276533.199859203,6318360.23321337,2019/01/11 00:00:00+00,3,Atmo HDF,Bon,#99E600,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,2,2,3,0,32830,141
342672.562119118,6512347.09158884,2019/01/11 00:00:00+00,4,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,2,3,4,0,33261,142
440968.785684487,6495501.15758161,2019/01/11 00:00:00+00,3,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,2,2,3,0,34554,143
254308.263522326,6428768.19464686,2019/01/12 00:00:00+00,3,Atmo HDF,Bon,#99E600,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,1,3,2,0,30684,144
276533.199859203,6318360.23321337,2019/01/12 00:00:00+00,3,Atmo HDF,Bon,#99E600,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,1,3,3,0,32831,145
339168.224548946,6556262.08622229,2019/01/12 00:00:00+00,3,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,2,2,3,0,34124,146
440968.785684487,6495501.15758161,2019/01/12 00:00:00+00,3,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,1,2,3,0,34555,147
294309.80934398,6538555.99784649,2019/01/12 00:00:00+00,3,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,2,3,2,0,31969,148
179218.814202631,6573672.10147548,2019/01/12 00:00:00+00,3,Atmo HDF,Bon,#99E600,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,1,3,2,0,31546,149
342672.562119118,6512347.09158884,2019/01/12 00:00:00+00,3,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,2,2,3,0,33262,150
207996.0157676,6612807.4664509,2019/01/12 00:00:00+00,3,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,0,2,3,3,0,32400,151
308145.708854676,6496529.06879057,2019/01/12 00:00:00+00,3,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,2,3,2,0,31115,152
252130.854282409,6580252.15296222,2019/01/12 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,1,2,2,0,34986,153
391162.21911376,6509188.04991023,2019/01/12 00:00:00+00,3,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,2,2,3,0,35845,154
365014.383921328,6419907.29480295,2019/01/12 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,1,3,2,0,35414,155
263920.701552325,6626460.49089984,2019/01/12 00:00:00+00,3,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,2,2,2,3,0,33693,156
308145.708854676,6496529.06879057,2019/01/13 00:00:00+00,3,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,1,3,2,0,31116,157
294309.80934398,6538555.99784649,2019/01/13 00:00:00+00,3,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,1,3,2,0,31970,158
339168.224548946,6556262.08622229,2019/01/13 00:00:00+00,3,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,1,3,2,0,34125,159
254308.263522326,6428768.19464686,2019/01/13 00:00:00+00,3,Atmo HDF,Bon,#99E600,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,1,3,2,0,30685,160
276533.199859203,6318360.23321337,2019/01/13 00:00:00+00,3,Atmo HDF,Bon,#99E600,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,1,3,2,0,32832,161
365014.383921328,6419907.29480295,2019/01/13 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,1,3,2,0,35415,162
342672.562119118,6512347.09158884,2019/01/13 00:00:00+00,3,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,1,3,2,0,33263,163
207996.0157676,6612807.4664509,2019/01/13 00:00:00+00,3,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,0,1,3,3,0,32401,164
391162.21911376,6509188.04991023,2019/01/13 00:00:00+00,3,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,1,3,2,0,35846,165
252130.854282409,6580252.15296222,2019/01/13 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,1,3,2,0,34987,166
263920.701552325,6626460.49089984,2019/01/13 00:00:00+00,3,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,1,1,3,3,0,33694,167
440968.785684487,6495501.15758161,2019/01/13 00:00:00+00,3,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,1,3,2,0,34556,168
179218.814202631,6573672.10147548,2019/01/13 00:00:00+00,4,Atmo HDF,Bon,#99E600,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,1,3,4,0,31547,169
342672.562119118,6512347.09158884,2019/01/14 00:00:00+00,3,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,2,3,3,0,33264,170
365014.383921328,6419907.29480295,2019/01/14 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,1,3,2,0,35416,171
276533.199859203,6318360.23321337,2019/01/14 00:00:00+00,3,Atmo HDF,Bon,#99E600,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,2,3,2,0,32833,172
254308.263522326,6428768.19464686,2019/01/14 00:00:00+00,3,Atmo HDF,Bon,#99E600,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,2,3,3,0,30686,173
179218.814202631,6573672.10147548,2019/01/14 00:00:00+00,3,Atmo HDF,Bon,#99E600,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,1,3,3,0,31548,174
263920.701552325,6626460.49089984,2019/01/14 00:00:00+00,4,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,1,2,3,4,0,33695,175
440968.785684487,6495501.15758161,2019/01/14 00:00:00+00,3,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,2,3,3,0,34557,176
308145.708854676,6496529.06879057,2019/01/14 00:00:00+00,3,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,2,3,3,0,31117,177
339168.224548946,6556262.08622229,2019/01/14 00:00:00+00,3,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,2,3,3,0,34126,178
391162.21911376,6509188.04991023,2019/01/14 00:00:00+00,3,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,2,3,3,0,35847,179
207996.0157676,6612807.4664509,2019/01/14 00:00:00+00,4,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,0,2,3,4,0,32402,180
294309.80934398,6538555.99784649,2019/01/14 00:00:00+00,3,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,2,3,3,0,31971,181
252130.854282409,6580252.15296222,2019/01/14 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,2,3,3,0,34988,182
391162.21911376,6509188.04991023,2019/01/15 00:00:00+00,3,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,2,2,3,0,35848,183
252130.854282409,6580252.15296222,2019/01/15 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,3,3,2,0,34989,184
440968.785684487,6495501.15758161,2019/01/15 00:00:00+00,3,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,2,3,3,0,34558,185
342672.562119118,6512347.09158884,2019/01/15 00:00:00+00,3,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,2,3,3,0,33265,186
254308.263522326,6428768.19464686,2019/01/15 00:00:00+00,3,Atmo HDF,Bon,#99E600,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,2,3,3,0,30687,187
179218.814202631,6573672.10147548,2019/01/15 00:00:00+00,3,Atmo HDF,Bon,#99E600,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,1,3,2,0,31549,188
207996.0157676,6612807.4664509,2019/01/15 00:00:00+00,3,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,0,1,3,3,0,32403,189
308145.708854676,6496529.06879057,2019/01/15 00:00:00+00,3,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,3,3,3,0,31118,190
365014.383921328,6419907.29480295,2019/01/15 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,2,3,2,0,35417,191
294309.80934398,6538555.99784649,2019/01/15 00:00:00+00,3,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,2,3,2,0,31972,192
339168.224548946,6556262.08622229,2019/01/15 00:00:00+00,3,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,2,2,3,0,34127,193
276533.199859203,6318360.23321337,2019/01/15 00:00:00+00,3,Atmo HDF,Bon,#99E600,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,2,3,3,0,32834,194
263920.701552325,6626460.49089984,2019/01/15 00:00:00+00,3,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,2,2,3,3,0,33696,195
308145.708854676,6496529.06879057,2019/01/16 00:00:00+00,3,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,1,3,3,0,31119,196
254308.263522326,6428768.19464686,2019/01/16 00:00:00+00,3,Atmo HDF,Bon,#99E600,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,1,3,3,0,30688,197
294309.80934398,6538555.99784649,2019/01/16 00:00:00+00,3,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,1,3,2,0,31973,198
207996.0157676,6612807.4664509,2019/01/16 00:00:00+00,3,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,0,1,3,3,0,32404,199
252130.854282409,6580252.15296222,2019/01/16 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,1,2,3,0,34990,200
276533.199859203,6318360.23321337,2019/01/16 00:00:00+00,3,Atmo HDF,Bon,#99E600,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,3,3,3,0,32835,201
365014.383921328,6419907.29480295,2019/01/16 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,3,3,3,0,35418,202
440968.785684487,6495501.15758161,2019/01/16 00:00:00+00,3,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,2,3,2,0,34559,203
339168.224548946,6556262.08622229,2019/01/16 00:00:00+00,3,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,1,3,3,0,34128,204
342672.562119118,6512347.09158884,2019/01/16 00:00:00+00,3,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,1,3,3,0,33266,205
179218.814202631,6573672.10147548,2019/01/16 00:00:00+00,4,Atmo HDF,Bon,#99E600,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,1,3,4,0,31550,206
391162.21911376,6509188.04991023,2019/01/16 00:00:00+00,3,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,1,3,2,0,35849,207
263920.701552325,6626460.49089984,2019/01/16 00:00:00+00,3,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,1,1,3,3,0,33697,208
365014.383921328,6419907.29480295,2019/01/17 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,1,3,2,0,35419,209
179218.814202631,6573672.10147548,2019/01/17 00:00:00+00,3,Atmo HDF,Bon,#99E600,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,1,3,2,0,31551,210
391162.21911376,6509188.04991023,2019/01/17 00:00:00+00,3,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,2,3,2,0,35850,211
207996.0157676,6612807.4664509,2019/01/17 00:00:00+00,3,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,0,1,3,3,0,32405,212
254308.263522326,6428768.19464686,2019/01/17 00:00:00+00,3,Atmo HDF,Bon,#99E600,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,2,3,2,0,30689,213
263920.701552325,6626460.49089984,2019/01/17 00:00:00+00,3,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,1,1,3,3,0,33698,214
339168.224548946,6556262.08622229,2019/01/17 00:00:00+00,3,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,2,3,2,0,34129,215
294309.80934398,6538555.99784649,2019/01/17 00:00:00+00,3,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,1,3,2,0,31974,216
308145.708854676,6496529.06879057,2019/01/17 00:00:00+00,3,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,2,3,2,0,31120,217
252130.854282409,6580252.15296222,2019/01/17 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,1,3,2,0,34991,218
342672.562119118,6512347.09158884,2019/01/17 00:00:00+00,3,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,2,3,2,0,33267,219
440968.785684487,6495501.15758161,2019/01/17 00:00:00+00,3,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,1,3,2,0,34560,220
276533.199859203,6318360.23321337,2019/01/17 00:00:00+00,3,Atmo HDF,Bon,#99E600,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,3,3,2,0,32836,221
252130.854282409,6580252.15296222,2019/01/18 00:00:00+00,4,Atmo HDF,Bon,#99E600,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,3,2,4,0,34992,222
179218.814202631,6573672.10147548,2019/01/18 00:00:00+00,3,Atmo HDF,Bon,#99E600,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,2,2,3,0,31552,223
339168.224548946,6556262.08622229,2019/01/18 00:00:00+00,4,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,3,2,4,0,34130,224
254308.263522326,6428768.19464686,2019/01/18 00:00:00+00,4,Atmo HDF,Bon,#99E600,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,2,3,4,0,30690,225
276533.199859203,6318360.23321337,2019/01/18 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,3,2,5,0,32837,226
308145.708854676,6496529.06879057,2019/01/18 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,4,2,5,0,31121,227
342672.562119118,6512347.09158884,2019/01/18 00:00:00+00,4,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,3,2,4,0,33268,228
440968.785684487,6495501.15758161,2019/01/18 00:00:00+00,4,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,2,2,4,0,34561,229
263920.701552325,6626460.49089984,2019/01/18 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,1,3,3,5,0,33699,230
391162.21911376,6509188.04991023,2019/01/18 00:00:00+00,4,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,3,2,4,0,35851,231
207996.0157676,6612807.4664509,2019/01/18 00:00:00+00,4,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,0,2,3,4,0,32406,232
365014.383921328,6419907.29480295,2019/01/18 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,3,2,3,0,35420,233
294309.80934398,6538555.99784649,2019/01/18 00:00:00+00,4,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,2,2,4,0,31975,234
263920.701552325,6626460.49089984,2019/01/19 00:00:00+00,4,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,1,2,2,4,0,33700,235
440968.785684487,6495501.15758161,2019/01/19 00:00:00+00,3,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,2,2,3,0,34562,236
342672.562119118,6512347.09158884,2019/01/19 00:00:00+00,4,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,3,2,4,0,33269,237
